,host_name,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,has_availability,first_review,last_review,license,instant_bookable,host_id,host_acceptance_rate,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
2799,Tetyana,2020-02-22,"Chicago, IL",within an hour,100%,1,Garfield Park,"['email', 'phone']",t,1,No specified,East Garfield Park,1,1,1 shared bath,"[""Refrigerator"", ""First aid kit"", ""Backyard"", ""Self check-in"", ""Wifi"", ""Heating"", ""Free dryer \u2013 In unit"", ""Lock on bedroom door"", ""Shampoo"", ""Hangers"", ""Private entrance"", ""Free parking on premises"", ""TV"", ""Central air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Hair dryer"", ""Essentials"", ""Iron"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""City skyline view"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Shared patio or balcony"", ""Smoke alarm"", ""Keypad"", ""Board games"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2021-08-02,2024-06-30,R20000055778,1,338076137,98.0,8.0,41.87646,-87.71493,1.0,1.0,1.0,1.0,63.0,32.0,90,32.0,1125.0,19,48,78,167,19.0,1.0,0.0,4.79,4.79,4.95,4.89,4.84,4.9,4.58,0.5
2802,Jaime,2018-03-27,"Chicago, IL",within an hour,100%,0,Irving Park,"['email', 'phone']",t,1,Neighborhood highlights,Irving Park,1,1,1 shared bath,"[""Shower gel"", ""Frigidaire oven"", ""First aid kit"", ""Wifi \u2013 48 Mbps"", ""Dishwasher"", ""Central heating"", ""Shared backyard \u2013 Fully fenced"", ""Garden view"", ""Frigidaire stove"", ""Dining table"", ""Lock on bedroom door"", ""Shampoo"", ""Coffee"", ""Wine glasses"", ""Hangers"", ""Private entrance"", ""Bathtub"", ""Room-darkening shades"", ""Frigidaire refrigerator"", ""Central air conditioning"", ""Long term stays allowed"", ""Coffee maker: drip coffee maker"", ""Books and reading material"", ""Dishes and silverware"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Ceiling fan"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Toaster"", ""Shared patio or balcony"", ""Smoke alarm"", ""Single level home"", ""Extra pillows and blankets"", ""Free street parking"", ""Suave body soap"", ""Clothing storage: closet and dresser"", ""Host greets you"", ""Freezer"", ""Portable fans"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2021-08-15,2024-09-05,R19000040394,0,180983956,96.0,3.0,41.95768,-87.71612,1.0,1.0,1.0,1.0,34.0,1.0,1125,2.0,1125.0,15,45,75,164,62.0,24.0,1.0,4.79,4.9,4.79,4.9,4.85,4.85,4.81,1.65
2805,Taylor,2020-09-13,"Chicago, IL",a few days or more,0%,0,Lower West Side,"['email', 'phone']",t,1,No specified,East Garfield Park,4,1,1 shared bath,"[""Self check-in"", ""Wifi"", ""Heating"", ""Dryer"", ""Smart lock"", ""Lock on bedroom door"", ""Cleaning available during stay"", ""Hangers"", ""Private entrance"", ""Clothing storage"", ""Air conditioning"", ""Long term stays allowed"", ""Washer"", ""Bed linens"", ""Essentials"", ""Cleaning products"", ""Fire extinguisher"", ""Mini fridge"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Free street parking"", ""Freezer"", ""Kitchen"", ""Microwave"", ""Hot water""]",t,31/12/2030,31/12/2030,Without license,0,367411016,96.0,33.0,41.88484,-87.69506,2.0,1.4,1.5,2.1,98.0,32.0,1125,32.0,1125.0,30,60,90,365,0.0,0.0,0.0,4.8,4.94,4.9,4.8,4.97,4.9,4.8,2.11
2806,Taylor,2020-09-13,"Chicago, IL",a few days or more,0%,0,Lower West Side,"['email', 'phone']",t,1,No specified,East Garfield Park,4,1,1 shared bath,"[""Self check-in"", ""Wifi"", ""Heating"", ""Dryer"", ""Smart lock"", ""Cleaning available during stay"", ""Hangers"", ""Private entrance"", ""Clothing storage"", ""Air conditioning"", ""Long term stays allowed"", ""Washer"", ""Bed linens"", ""Essentials"", ""Cleaning products"", ""Fire extinguisher"", ""Mini fridge"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Free street parking"", ""Freezer"", ""Kitchen"", ""Microwave"", ""Hot water""]",t,31/12/2030,31/12/2030,Without license,0,367411016,96.0,33.0,41.88482,-87.69603,2.0,1.4,1.5,2.1,98.0,32.0,1125,32.0,1125.0,30,60,90,365,0.0,0.0,0.0,4.8,4.94,4.9,4.8,4.97,4.9,4.8,2.11
2808,Jaime,2018-03-27,"Chicago, IL",within an hour,100%,0,Irving Park,"['email', 'phone']",t,1,Neighborhood highlights,Irving Park,33,1,1 shared bath,"[""Shower gel"", ""First aid kit"", ""Wifi \u2013 48 Mbps"", ""Dishwasher"", ""Pets allowed"", ""Central heating"", ""Pantene shampoo"", ""Frigidaire stainless steel oven"", ""Lock on bedroom door"", ""Dining table"", ""Coffee"", ""Wine glasses"", ""Hangers"", ""Private entrance"", ""Free parking on premises"", ""Bathtub"", ""Room-darkening shades"", ""Clothing storage"", ""Frigidaire refrigerator"", ""Central air conditioning"", ""Long term stays allowed"", ""Coffee maker: drip coffee maker"", ""Body soap"", ""Books and reading material"", ""Dishes and silverware"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Mini fridge"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Ceiling fan"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Toaster"", ""Smoke alarm"", ""Single level home"", ""Extra pillows and blankets"", ""Frigidaire stainless steel gas stove"", ""Free street parking"", ""Host greets you"", ""Freezer"", ""Portable fans"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2021-08-22,2024-09-10,R19000040394,0,180983956,96.0,3.0,41.95771,-87.71408,3.0,1.0,1.0,1.0,56.0,1.0,1125,2.0,1125.0,21,51,80,80,59.0,24.0,4.0,4.69,4.73,4.75,4.83,4.78,4.71,4.66,1.58
2809,Lonmu,2014-10-03,No location,within an hour,98%,0,Garfield Park,"['email', 'phone']",t,1,No specified,South Shore,4,1,1 shared bath,"[""Shower gel"", ""Refrigerator"", ""First aid kit"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Heating"", ""Dryer"", ""Exterior security cameras on property"", ""Smart lock"", ""Lock on bedroom door"", ""Shampoo"", ""Hangers"", ""Free parking on premises"", ""Air conditioning"", ""Washer"", ""Coffee maker"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""TV with standard cable"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Indoor fireplace"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,31/12/2030,31/12/2030,Without license,0,22094147,84.0,11.1,41.77128,-87.57075,2.0,1.0,1.0,1.0,45.0,32.0,1125,32.0,1125.0,0,0,0,0,0.0,0.0,0.0,4.8,4.73,4.9,4.8,5.0,4.9,4.8,0.64
2812,Jorge,2020-01-13,"Chicago, IL",within a few hours,97%,0,South Chicago,"['email', 'phone']",t,1,No specified,Near West Side,4,1,1 shared bath,"[""Lock on bedroom door"", ""Shampoo"", ""Smoke alarm"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Essentials"", ""Wifi"", ""Iron"", ""TV"", ""Air conditioning"", ""Heating"", ""Fire extinguisher"", ""Kitchen"", ""Carbon monoxide alarm"", ""Hot water""]",t,2022-02-28,2023-12-01,2797388,0,327103193,96.0,14.0,41.86696,-87.68385,2.0,1.4,1.5,2.1,90.0,32.0,60,32.0,60.0,1,2,25,25,12.0,1.0,0.0,5.0,5.0,4.83,4.83,5.0,4.5,4.83,0.39
2814,Jorge,2020-01-13,"Chicago, IL",within a few hours,97%,0,South Chicago,"['email', 'phone']",t,1,Neighborhood highlights,Near West Side,4,1,1 shared bath,"[""Lock on bedroom door"", ""Shampoo"", ""Smoke alarm"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Essentials"", ""Wifi"", ""Iron"", ""TV"", ""Air conditioning"", ""Heating"", ""Fire extinguisher"", ""Kitchen"", ""Carbon monoxide alarm"", ""Hot water""]",t,2021-08-08,2024-08-31,2797388,0,327103193,96.0,14.0,41.86657,-87.68565,2.0,1.4,1.5,2.1,404.0,28.0,60,28.0,60.0,0,1,24,24,19.0,4.0,1.0,4.84,4.84,4.74,4.79,4.79,4.79,4.79,0.5
2815,Jorge,2020-01-13,"Chicago, IL",within a few hours,97%,0,South Chicago,"['email', 'phone']",t,1,No specified,Near West Side,4,1,1 shared bath,"[""Lock on bedroom door"", ""Shampoo"", ""Smoke alarm"", ""Hangers"", ""First aid kit"", ""Free parking on premises"", ""Hair dryer"", ""Essentials"", ""Wifi"", ""Iron"", ""TV"", ""Air conditioning"", ""Heating"", ""Fire extinguisher"", ""Kitchen"", ""Carbon monoxide alarm"", ""Hot water""]",t,2021-08-09,2024-02-24,R22000087368,0,327103193,96.0,14.0,41.86763,-87.68408,2.0,1.4,1.5,2.1,404.0,28.0,60,28.0,60.0,0,15,45,45,14.0,5.0,0.0,4.5,4.5,4.5,4.79,4.9,4.71,4.5,0.37
2831,Tom & Megan,2013-12-07,"Chicago, IL",within an hour,100%,1,Wicker Park,"['email', 'phone']",t,1,Neighborhood highlights,West Town,11,1,2 baths,"[""Refrigerator"", ""BBQ grill"", ""First aid kit"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Pets allowed"", ""Central heating"", ""Free dryer \u2013 In unit"", ""Stove"", ""Exterior security cameras on property"", ""Dining table"", ""Coffee"", ""Shampoo"", ""Wine glasses"", ""Oven"", ""Private entrance"", ""Private patio or balcony"", ""Free parking on premises"", ""Room-darkening shades"", ""Clothing storage"", ""TV"", ""Air conditioning"", ""Outdoor furniture"", ""Long term stays allowed"", ""Lockbox"", ""Hot water kettle"", ""Washer"", ""Body soap"", ""Conditioner"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Dishes and silverware"", ""Mini fridge"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Barbecue utensils"", ""Carbon monoxide alarm"", ""Piano"", ""Dedicated workspace"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Free street parking"", ""Indoor fireplace"", ""Blender"", ""Private backyard \u2013 Fully fenced"", ""Board games"", ""Host greets you"", ""Freezer"", ""Baking sheet"", ""Paid street parking off premises"", ""Portable fans"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2021-12-05,2024-06-24,R23000107558,0,10489437,96.0,4.0,41.908188,-87.67218,2.0,2.0,1.0,1.0,214.0,1.0,60,2.0,60.0,18,48,78,168,26.0,5.0,0.0,4.81,4.77,4.92,4.69,4.77,4.96,4.62,0.77
2836,Leonid,2016-05-20,"Chicago, IL",within an hour,100%,0,Garfield Park,"['email', 'phone']",t,0,Neighborhood highlights,West Garfield Park,11,1,2 shared baths,"[""Refrigerator"", ""First aid kit"", ""Self check-in"", ""Wifi"", ""Heating"", ""Dryer"", ""Exterior security cameras on property"", ""Smart lock"", ""Dining table"", ""Lock on bedroom door"", ""Shampoo"", ""Coffee"", ""Clothing storage: dresser"", ""Hangers"", ""Free parking on premises"", ""Room-darkening shades"", ""Air conditioning"", ""Coffee maker: drip coffee maker"", ""Hot water kettle"", ""Body soap"", ""Washer"", ""Books and reading material"", ""Dishes and silverware"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Laundromat nearby"", ""Iron"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Toaster"", ""Smoke alarm"", ""Free street parking"", ""Blender"", ""Freezer"", ""Shared backyard \u2013 Fully fenced"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2021-08-15,2024-09-12,R20000059104,0,73114817,99.0,5.0,41.87299,-87.72663,2.0,2.0,1.0,1.0,81.0,1.0,27,2.0,1125.0,24,54,84,359,38.0,10.0,2.0,4.74,4.63,4.95,4.84,4.92,4.9,4.68,1.01
2840,Aaron Emisael,2017-08-11,"Chicago, IL",within an hour,98%,0,Logan Square,"['email', 'phone']",t,1,No specified,Logan Square,1,1,1 shared bath,"[""Lock on bedroom door"", ""Shampoo"", ""Smoke alarm"", ""Hangers"", ""Keypad"", ""Hair dryer"", ""Essentials"", ""Wifi"", ""Self check-in"", ""Iron"", ""Fire extinguisher"", ""Air conditioning"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Kitchen"", ""Carbon monoxide alarm"", ""Hot water""]",t,2021-08-15,2024-09-02,R19000041980,1,145551824,99.0,54.0,41.91708,-87.69445,1.0,1.0,1.0,1.0,36.0,2.0,30,2.0,30.0,19,49,79,154,92.0,20.0,1.0,4.47,4.5,4.9,4.88,4.67,4.8,4.48,2.44
2841,Aaron Emisael,2017-08-11,"Chicago, IL",within an hour,98%,0,Logan Square,"['email', 'phone']",t,1,No specified,Logan Square,1,1,1 shared bath,"[""Lock on bedroom door"", ""Shampoo"", ""Smoke alarm"", ""Hangers"", ""Keypad"", ""Hair dryer"", ""Essentials"", ""Wifi"", ""Self check-in"", ""Iron"", ""Fire extinguisher"", ""Air conditioning"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Kitchen"", ""Carbon monoxide alarm"", ""Hot water""]",t,2021-08-16,2024-08-07,R19000041980,1,145551824,99.0,54.0,41.9187,-87.69629,3.0,1.0,1.0,1.0,56.0,2.0,30,2.0,30.0,16,46,76,151,64.0,17.0,0.0,4.58,4.64,4.52,4.89,4.81,4.73,4.58,1.7
2848,Roberto,2015-06-08,"Chicago, IL",within an hour,100%,1,Portage Park,"['email', 'phone']",t,1,Neighborhood highlights,Belmont Cragin,1,1,1 shared bath,"[""Shower gel"", ""Refrigerator"", ""First aid kit"", ""Other gas stove"", ""Cooking basics"", ""Self check-in"", ""Central heating"", ""Shared backyard \u2013 Fully fenced"", ""Exterior security cameras on property"", ""Dining table"", ""Lock on bedroom door"", ""Shampoo"", ""Coffee"", ""Cleaning available during stay"", ""Clothing storage: dresser"", ""Hangers"", ""Wine glasses"", ""Private entrance"", ""Outdoor furniture"", ""Long term stays allowed"", ""Shared gym nearby"", ""Rice maker"", ""Free washer \u2013 In building"", ""Hot water kettle"", ""Outdoor dining area"", ""Body soap"", ""Fast wifi \u2013 768 Mbps"", ""Coffee maker"", ""Books and reading material"", ""Conditioner"", ""Hair dryer"", ""Cleaning products"", ""Free dryer \u2013 In building"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Dishes and silverware"", ""Laundromat nearby"", ""BBQ grill: charcoal"", ""Sun loungers"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Toaster"", ""Window AC unit"", ""Shared patio or balcony"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Free street parking"", ""Keypad"", ""Smoking allowed"", ""Blender"", ""\u201cKitchenAid: Digital Countertop Oven with air fry\u201d single oven"", ""Freezer"", ""Baking sheet"", ""Portable fans"", ""Kitchen"", ""Microwave"", ""43 inch HDTV with Netflix, DVD player"", ""Hot water""]",t,31/12/2030,31/12/2030,Without license,0,35342456,94.0,26.0,41.9383,-87.75544,2.0,1.0,1.0,1.0,98.0,32.0,120,32.0,120.0,0,15,45,224,0.0,0.0,0.0,4.8,4.9,4.9,4.8,4.9,4.9,4.8,2.49
2850,Chialung,2013-11-03,"Chicago, IL",within an hour,100%,1,Lake View East,"['email', 'phone']",t,1,No specified,Lake View,8,1,1 shared bath,"[""Wifi"", ""Heating"", ""Dryer"", ""Exterior security cameras on property"", ""Shampoo"", ""TV"", ""Air conditioning"", ""Washer"", ""Hair dryer"", ""Essentials"", ""Iron"", ""Fire extinguisher"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Indoor fireplace"", ""Host greets you"", ""Kitchen"", ""Hot water""]",t,2024-03-17,2024-09-10,R23000112341,0,9796030,96.0,3.0,41.94869034450425,-87.65323520652682,2.0,1.0,1.0,1.0,110.0,1.0,1125,2.0,1125.0,15,33,62,78,22.0,22.0,3.0,4.91,4.95,4.95,4.91,5.0,5.0,4.91,3.57
2852,Farid,2021-08-16,No location,within a few hours,71%,0,Kelvyn Park,"['email', 'phone']",t,1,No specified,Belmont Cragin,4,1,1 shared bath,"[""Wifi"", ""Central heating"", ""Exercise equipment"", ""Stove"", ""Dining table"", ""Lock on bedroom door"", ""Coffee"", ""Hangers"", ""Room-darkening shades"", ""TV"", ""Bluetooth sound system"", ""Air conditioning"", ""Outdoor furniture"", ""Private BBQ grill: charcoal"", ""Long term stays allowed"", ""Outdoor dining area"", ""Body soap"", ""Coffee maker"", ""Books and reading material"", ""Dishes and silverware"", ""Bed linens"", ""Hair dryer"", ""Iron"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Free street parking"", ""Blender"", ""Ceiling fan"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2021-11-09,2021-12-22,R45678923104,0,418803746,96.0,3.0,41.92798,-87.74534,1.0,1.0,1.0,1.0,26.0,32.0,1125,32.0,1125.0,4,11,41,316,2.0,0.0,0.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,0.06
2863,Josh,2016-05-13,"Chicago, IL",within an hour,99%,1,Rogers Park,"['email', 'phone']",t,1,No specified,Rogers Park,13,1,1 shared bath,"[""Refrigerator"", ""Wifi"", ""Pets allowed"", ""Central heating"", ""Stove"", ""Dining table"", ""Lock on bedroom door"", ""Shared backyard"", ""Cleaning available during stay"", ""Hangers"", ""Oven"", ""Bathtub"", ""Air conditioning"", ""Long term stays allowed"", ""Smoking allowed"", ""Books and reading material"", ""Dishes and silverware"", ""Essentials"", ""Cleaning products"", ""Laundromat nearby"", ""Iron"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Free street parking"", ""Host greets you"", ""Freezer"", ""Paid street parking off premises"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2022-03-25,2024-08-17,R22000079928,0,71816766,94.0,10.0,41.99901,-87.67186,2.0,1.0,1.0,1.0,45.0,1.0,365,1.0,365.0,15,24,24,179,14.0,8.0,0.0,4.93,5.0,4.93,4.93,5.0,5.0,5.0,0.46
2864,Tj,2014-11-11,"Chicago, IL",within an hour,97%,0,Old Town,"['email', 'phone']",t,1,Neighborhood highlights,Near West Side,1,1,2 shared baths,"[""Lock on bedroom door"", ""Shampoo"", ""Smoke alarm"", ""Hangers"", ""Hair dryer"", ""Essentials"", ""Wifi"", ""Iron"", ""TV"", ""Air conditioning"", ""Heating"", ""Fire extinguisher"", ""Dedicated workspace"", ""Dryer"", ""Kitchen"", ""Carbon monoxide alarm"", ""Washer"", ""Hot water""]",t,31/12/2030,31/12/2030,Without license,1,23612069,96.0,18.0,41.86849,-87.68723,2.0,2.0,1.0,1.0,44.0,32.0,365,32.0,1125.0,0,0,24,113,0.0,0.0,0.0,4.8,5.0,4.9,4.8,4.87,4.9,4.8,1.43
2871,Paul,2019-09-03,"Chicago, IL",within a few hours,90%,0,Lincoln Park,"['email', 'phone']",t,0,Neighborhood highlights,Lincoln Park,1,1,1 shared bath,"[""Refrigerator"", ""BBQ grill"", ""Backyard"", ""Single oven"", ""Wifi"", ""Dishwasher"", ""Self check-in"", ""Heating"", ""Electric stove"", ""Dining table"", ""Coffee"", ""Private patio or balcony"", ""Bathtub"", ""Room-darkening shades"", ""TV"", ""Air conditioning"", ""Outdoor furniture"", ""Lockbox"", ""Hot water kettle"", ""Body soap"", ""Coffee maker"", ""Books and reading material"", ""Bed linens"", ""Hair dryer"", ""Cleaning products"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Barbecue utensils"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Toaster"", ""Smoke alarm"", ""Blender"", ""Board games"", ""Freezer"", ""Baking sheet"", ""Paid street parking off premises"", ""Kitchen"", ""Cooking basics"", ""Microwave""]",t,2022-01-08,2024-08-19,R21000075610,0,291664107,100.0,2.0,41.93152,-87.64774,2.0,1.0,1.0,1.0,77.0,3.0,14,2.0,14.0,8,21,51,231,97.0,25.0,1.0,4.85,4.82,4.81,4.86,4.68,4.95,4.75,2.96
2887,Robert,2013-06-28,"Chicago, IL",within a few hours,100%,0,North Lawndale,"['email', 'phone']",t,1,No specified,North Lawndale,4,1,1 shared bath,"[""Refrigerator"", ""First aid kit"", ""Wifi"", ""Heating"", ""Noise decibel monitors on property"", ""Exterior security cameras on property"", ""Lock on bedroom door"", ""Shampoo"", ""Free parking on premises"", ""TV"", ""Air conditioning"", ""Free washer \u2013 In building"", ""Coffee maker"", ""Dishes and silverware"", ""Hair dryer"", ""Essentials"", ""Free dryer \u2013 In building"", ""Iron"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics"", ""Microwave""]",t,2021-09-13,2024-06-25,R19000047702,0,7165902,100.0,11.0,41.85431,-87.71542,2.0,1.4,1.5,2.1,400.0,32.0,1125,32.0,1125.0,29,59,89,89,13.0,2.0,0.0,4.62,4.85,4.77,5.0,5.0,4.77,4.69,0.35
2888,Olga,2018-07-10,"Chicago, IL",within an hour,100%,0,Garfield Park,"['email', 'phone']",t,1,No specified,East Garfield Park,1,1,1 private bath,"[""Refrigerator"", ""Heating"", ""Fast wifi \u2013 61 Mbps"", ""Lock on bedroom door"", ""Shampoo"", ""Hangers"", ""Private entrance"", ""Free parking on premises"", ""TV"", ""Air conditioning"", ""Hair dryer"", ""Essentials"", ""Iron"", ""Private living room"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics""]",t,2023-08-08,2023-08-08,Without license,0,201320554,96.0,5.0,41.87787,-87.69621,1.0,1.4,1.5,2.1,400.0,33.0,360,48.4,360.0,0,25,55,330,1.0,0.0,0.0,4.8,5.0,4.9,5.0,5.0,4.9,4.8,0.07
2894,Farid,2021-08-16,No location,within a few hours,71%,0,Kelvyn Park,"['email', 'phone']",t,1,No specified,Belmont Cragin,4,1,1 shared bath,"[""Lock on bedroom door"", ""Smoke alarm"", ""First aid kit"", ""Wifi"", ""Fire extinguisher"", ""Outdoor dining area"", ""Air conditioning"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Exercise equipment"", ""Kitchen"", ""Carbon monoxide alarm""]",t,2021-10-09,2024-07-08,R45678923104,0,418803746,96.0,3.0,41.92935,-87.74385,1.0,1.0,1.0,1.0,28.0,32.0,365,32.0,365.0,11,41,71,345,3.0,1.0,0.0,5.0,5.0,4.9,5.0,5.0,5.0,5.0,0.08
2906,Roseanna,2020-10-07,"Chicago, IL",within an hour,99%,0,Little Italy,"['email', 'phone']",t,1,No specified,Near West Side,4,1,1 shared bath,"[""Shower gel"", ""Refrigerator"", ""First aid kit"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Heating"", ""Stove"", ""Smart lock"", ""Lock on bedroom door"", ""Shampoo"", ""Ethernet connection"", ""Cleaning available during stay"", ""Hangers"", ""Oven"", ""Private entrance"", ""Free parking on premises"", ""Paid parking off premises"", ""Long term stays allowed"", ""Central air conditioning"", ""Free washer \u2013 In building"", ""Body soap"", ""Coffee maker"", ""Conditioner"", ""Hair dryer"", ""Free dryer \u2013 In building"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Dishes and silverware"", ""Laundromat nearby"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Smoke alarm"", ""Single level home"", ""Free street parking"", ""Freezer"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2021-11-04,2024-08-18,R21000075464,1,371036931,100.0,35.0,41.87275,-87.65217,2.0,1.0,1.0,1.0,71.0,3.0,365,3.0,365.0,5,28,58,333,47.0,10.0,1.0,4.66,4.66,4.62,4.91,4.83,4.77,4.51,1.34
