,host_name,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,has_availability,first_review,last_review,license,instant_bookable,host_id,host_acceptance_rate,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
19429,Maria Yuliana,2016-09-07,"Mexico City, Mexico",within an hour,96%,0,Palermo Hollywood,"['email', 'phone']",t,0,"Mexico City, Ciudad de México, Mexico",Benito Juárez,19,2,2 shared baths,"[""Iron"", ""Outdoor furniture"", ""Elevator"", ""Paid washer \u2013 In building"", ""Heating"", ""Private patio or balcony"", ""Shared gym in building"", ""Cleaning available during stay"", ""City skyline view"", ""Paid parking on premises"", ""Refrigerator"", ""Fast wifi \u2013 340 Mbps"", ""Dishes and silverware"", ""Self check-in"", ""Dishwasher"", ""AC - split type ductless system"", ""Building staff"", ""Blender"", ""Body soap"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Bidet"", ""Dining table"", ""55 inch HDTV with standard cable"", ""Shower gel"", ""Luggage dropoff allowed"", ""Teka induction stove"", ""Coffee"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Cooking basics"", ""Fire extinguisher"", ""Room-darkening shades"", ""Trash compactor"", ""Paid dryer \u2013 In building"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Exercise equipment: free weights, yoga mat"", ""Hair dryer"", ""Microwave""]",t,2023-09-09,2024-07-18,Without license,1,94011901,99.0,7.3,19.36331710992565,-99.1518705335406,1.0,2.0,1.0,2.0,336.0,1.0,120,1.0,1125.0,27,57,87,361,6.0,4.0,0.0,4.5,4.83,5.0,5.0,4.83,4.83,4.83,0.47
19445,Maria Yuliana,2016-09-07,"Mexico City, Mexico",within an hour,96%,0,Palermo Hollywood,"['email', 'phone']",t,0,"Mexico City, Ciudad de México, Mexico",Benito Juárez,19,2,1 shared bath,"[""Iron"", ""Elevator"", ""Paid washer \u2013 In building"", ""Heating"", ""Freezer"", ""Private patio or balcony"", ""Shared gym in building"", ""City skyline view"", ""Coffee maker: drip coffee maker"", ""Paid parking on premises"", ""Cleaning available during stay"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Dishwasher"", ""Building staff"", ""Blender"", ""Portable fans"", ""Body soap"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Shower gel"", ""Fast wifi \u2013 358 Mbps"", ""Luggage dropoff allowed"", ""Teka induction stove"", ""Coffee"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Smoke alarm"", ""Extra pillows and blankets"", ""55 inch HDTV with Netflix, standard cable"", ""Cooking basics"", ""Fire extinguisher"", ""Trash compactor"", ""Paid dryer \u2013 In building"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Exercise equipment: free weights, yoga mat"", ""Hair dryer"", ""Microwave""]",t,2023-10-04,2024-02-25,Without license,1,94011901,99.0,7.3,19.3636441,-99.1507401,1.0,1.0,1.0,4.0,323.0,1.0,120,1.0,1125.0,30,60,90,364,4.0,4.0,0.0,5.0,5.0,4.75,4.5,4.75,4.75,4.8,0.34
19446,Maria Yuliana,2016-09-07,"Mexico City, Mexico",within an hour,96%,0,Palermo Hollywood,"['email', 'phone']",t,0,"Mexico City, Ciudad de México, Mexico",Benito Juárez,19,2,1 shared bath,"[""Shared patio or balcony"", ""Iron"", ""Elevator"", ""Paid washer \u2013 In building"", ""Heating"", ""Freezer"", ""Shared gym in building"", ""Cleaning available during stay"", ""City skyline view"", ""Paid parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Building staff"", ""Blender"", ""Portable fans"", ""Body soap"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Bidet"", ""Dining table"", ""Shower gel"", ""Luggage dropoff allowed"", ""Teka induction stove"", ""Coffee"", ""Kitchen"", ""Conditioner"", ""Books and reading material"", ""Smoke alarm"", ""Extra pillows and blankets"", ""55 inch HDTV with Netflix, standard cable"", ""Fast wifi \u2013 379 Mbps"", ""Cooking basics"", ""Fire extinguisher"", ""Room-darkening shades"", ""Trash compactor"", ""Paid dryer \u2013 In building"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Exercise equipment: free weights, yoga mat"", ""Hair dryer"", ""Microwave""]",t,2023-09-13,2024-05-27,Without license,1,94011901,99.0,7.3,19.3636441,-99.1507401,1.0,1.0,1.0,4.0,323.0,1.0,120,1.0,1125.0,30,60,90,364,3.0,2.0,0.0,5.0,5.0,5.0,5.0,4.67,5.0,5.0,0.24
19447,Maria Yuliana,2016-09-07,"Mexico City, Mexico",within an hour,96%,0,Palermo Hollywood,"['email', 'phone']",t,0,"Mexico City, Ciudad de México, Mexico",Benito Juárez,19,2,1 shared bath,"[""Iron"", ""Outdoor furniture"", ""Elevator"", ""Paid washer \u2013 In building"", ""Heating"", ""Freezer"", ""Private patio or balcony"", ""Shared gym in building"", ""City skyline view"", ""Coffee maker: drip coffee maker"", ""Paid parking on premises"", ""Cleaning available during stay"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Dishwasher"", ""Building staff"", ""Blender"", ""Portable fans"", ""Body soap"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Bidet"", ""Dining table"", ""Shower gel"", ""Dryer"", ""Luggage dropoff allowed"", ""Teka induction stove"", ""Coffee"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Smoke alarm"", ""Extra pillows and blankets"", ""55 inch HDTV with Netflix, standard cable"", ""Fast wifi \u2013 309 Mbps"", ""Cooking basics"", ""Fire extinguisher"", ""Room-darkening shades"", ""Trash compactor"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Exercise equipment: free weights, yoga mat"", ""Hair dryer"", ""Microwave""]",t,2023-10-06,2024-05-29,Without license,1,94011901,99.0,7.3,19.3636441,-99.1507401,1.0,1.0,1.0,4.0,328.0,1.0,120,1.0,1125.0,29,59,89,363,5.0,5.0,0.0,4.8,4.8,5.0,5.0,4.8,5.0,4.6,0.42
19453,Barrio,2022-08-23,"Mexico City, Mexico",within an hour,99%,1,Centro Histórico de la Ciudad de México,['phone'],t,1,No specified,Cuauhtémoc,19,2,1 shared bath,"[""Wifi"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Self check-in"", ""Building staff"", ""Backyard"", ""Breakfast"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Luggage dropoff allowed"", ""Patio or balcony"", ""Bed linens"", ""Smoke alarm"", ""Safe"", ""Hair dryer"", ""Fire extinguisher"", ""Elevator"", ""Dedicated workspace"", ""Ping pong table"", ""Paid parking off premises"", ""Microwave""]",t,2023-09-10,2024-09-23,Without license,1,476408422,100.0,13.0,19.4306364,-99.1386755,1.0,1.0,1.0,1.0,362.0,1.0,365,1.0,1125.0,15,45,75,114,32.0,31.0,1.0,4.91,4.88,4.97,4.97,4.91,4.81,4.94,2.51
19455,Hostal,2022-11-09,No location,within a few hours,100%,0,Not specified,"['email', 'phone']",t,1,No specified,Cuauhtémoc,27,2,5 shared baths,"[""Carbon monoxide alarm"", ""Wifi"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoke alarm""]",t,31/12/2030,31/12/2030,Without license,1,487022411,96.3,12.0,19.4274452,-99.1572396,1.0,1.4,1.0,1.0,584.0,1.0,365,1.0,365.0,30,60,90,309,0.0,0.0,0.0,4.8,4.9,4.9,4.8,5.0,4.9,4.8,1.05
19474,Maria Yuliana,2016-09-07,"Mexico City, Mexico",within an hour,96%,0,Palermo Hollywood,"['email', 'phone']",t,0,"Mexico City, Ciudad de México, Mexico",Benito Juárez,19,2,1 shared bath,"[""Iron"", ""Elevator"", ""Paid washer \u2013 In building"", ""Heating"", ""Freezer"", ""Private patio or balcony"", ""Shared gym in building"", ""City skyline view"", ""Paid parking on premises"", ""Cleaning available during stay"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Exercise equipment"", ""Building staff"", ""Blender"", ""Portable fans"", ""Body soap"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""55 inch HDTV with standard cable"", ""Shower gel"", ""Luggage dropoff allowed"", ""Teka induction stove"", ""Coffee"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Fast wifi \u2013 378 Mbps"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Room-darkening shades"", ""Trash compactor"", ""Paid dryer \u2013 In building"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,2024-08-19,2024-08-19,Without license,1,94011901,99.0,7.3,19.3636441,-99.1507401,1.0,1.0,1.0,2.0,265.0,1.0,120,1.0,1125.0,30,60,90,364,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.79
19499,Ana,2018-01-26,"Mexico City, Mexico",within an hour,100%,1,Guerrero,"['email', 'phone']",t,1,No specified,Xochimilco,63,2,3 shared baths,"[""Canal view"", ""Outdoor furniture"", ""Fire pit"", ""Courtyard view"", ""Freezer"", ""Laundromat nearby"", ""City skyline view"", ""Outdoor shower"", ""Paid parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Pets allowed"", ""Kayak"", ""Backyard"", ""Pool view"", ""Climbing wall"", ""Mountain view"", ""Hammock"", ""Lake view"", ""Garden view"", ""Smoking allowed"", ""Lake access"", ""Outdoor playground"", ""Single level home"", ""Kitchen"", ""BBQ grill"", ""Outdoor dining area"", ""Stove"", ""Shared pool"", ""Paid parking lot off premises"", ""Wine glasses"", ""Free street parking"", ""Sun loungers"", ""Cooking basics"", ""Resort view"", ""Boat slip""]",t,31/12/2030,31/12/2030,Without license,0,170110545,93.0,17.0,19.4,-99.2,2.9,3.0,1.0,1.0,286.0,1.0,730,1.0,730.0,30,60,90,365,0.0,0.0,0.0,4.8,4.6,4.9,4.8,4.98,4.9,4.8,4.27
19603,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Gustavo A. Madero,27,2,5 shared baths,"[""Shared patio or balcony"", ""Washer"", ""TV"", ""Wifi"", ""Fire extinguisher"", ""Kitchen"", ""Hammock"", ""First aid kit"", ""Long term stays allowed"", ""Exercise equipment"", ""Smoking allowed"", ""Dedicated workspace"", ""Ping pong table"", ""BBQ grill: charcoal""]",t,2023-10-11,2024-07-15,Without license,0,207240505,96.3,7.3,19.49173274214159,-99.13796866824876,1.0,1.4,1.0,1.0,175.0,1.6,365,1.8,365.0,8,38,68,247,5.0,5.0,0.0,4.8,4.9,4.9,4.9,4.9,5.0,4.8,0.43
19604,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Gustavo A. Madero,27,2,2 shared baths,"[""Washer"", ""Wifi"", ""Cooking basics"", ""Fire extinguisher"", ""Bed linens"", ""Kitchen"", ""Hammock"", ""Dishes and silverware"", ""Long term stays allowed"", ""Smoking allowed"", ""Ping pong table"", ""BBQ grill: charcoal"", ""Shared backyard""]",t,31/12/2030,31/12/2030,Without license,0,207240505,96.3,7.3,19.4,-99.12842,1.0,2.0,1.0,1.0,175.0,1.6,365,1.8,365.0,29,59,89,269,0.0,0.0,0.0,4.8,4.9,4.9,4.8,5.0,4.9,4.8,1.0
19605,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Gustavo A. Madero,27,2,2 shared baths,"[""Shared patio or balcony"", ""Washer"", ""Wifi"", ""Fire extinguisher"", ""Smoking allowed"", ""Bed linens"", ""Kitchen"", ""Hammock"", ""Dishes and silverware"", ""Long term stays allowed"", ""Hot water"", ""Drying rack for clothing"", ""Ping pong table"", ""BBQ grill: charcoal"", ""Shared backyard""]",t,2024-09-02,2024-09-02,Without license,0,207240505,96.3,7.3,19.4,-99.12825194239012,1.0,2.0,1.0,1.0,175.0,1.6,365,1.8,365.0,10,40,70,249,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
19633,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Gustavo A. Madero,27,2,2 shared baths,"[""Shared patio or balcony"", ""Washer"", ""Wifi"", ""Cooking basics"", ""Fire extinguisher"", ""Smoking allowed"", ""Gas stove"", ""Bed linens"", ""Kitchen"", ""Hammock"", ""Long term stays allowed"", ""Hot water"", ""Ping pong table"", ""BBQ grill: charcoal"", ""Shared backyard""]",t,2024-01-23,2024-01-23,Without license,0,207240505,96.3,7.3,19.4,-99.1302235526274,1.0,2.0,1.0,1.0,175.0,1.6,365,1.8,365.0,25,55,85,265,1.0,1.0,0.0,5.0,4.9,4.9,5.0,4.9,5.0,5.0,0.12
19635,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Gustavo A. Madero,27,2,3.5 shared baths,"[""Washer"", ""Wifi"", ""Kitchen"", ""Dedicated workspace""]",t,31/12/2030,31/12/2030,Without license,0,207240505,96.3,7.3,19.4,-99.1356506561898,1.0,3.5,1.0,1.0,175.0,1.6,365,1.8,365.0,30,60,90,270,0.0,0.0,0.0,4.8,4.62,4.9,4.8,4.71,4.9,4.8,0.56
19849,Julia,2023-05-16,No location,Not defined,0%,0,Not specified,"['email', 'phone']",t,1,No specified,Miguel Hidalgo,17,2,1.5 shared baths,"[""Free parking on premises"", ""Washer"", ""TV"", ""Wifi"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""BBQ grill"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Dedicated workspace""]",t,31/12/2030,31/12/2030,Without license,0,515047897,86.0,14.0,19.42961,-99.17921,1.0,1.5,1.0,1.0,260.0,1.0,365,1.0,365.0,0,0,23,203,0.0,0.0,0.0,4.8,4.81,4.9,4.8,4.9,4.9,4.8,0.19
20095,Julia,2023-05-16,No location,Not defined,0%,0,Not specified,"['email', 'phone']",t,1,No specified,Miguel Hidalgo,17,2,1.5 shared baths,"[""Free parking on premises"", ""Washer"", ""TV"", ""Wifi"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""BBQ grill"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Dedicated workspace""]",t,2023-10-23,2023-10-23,Without license,0,515047897,86.0,14.0,19.43095,-99.18003,1.0,1.5,1.0,1.0,450.0,1.0,365,1.0,365.0,0,0,23,203,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.09
20238,Julia,2023-05-16,No location,Not defined,0%,0,Not specified,"['email', 'phone']",t,1,No specified,Miguel Hidalgo,17,2,1.5 shared baths,"[""Free parking on premises"", ""Washer"", ""TV"", ""Wifi"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""BBQ grill"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Dedicated workspace""]",t,2024-02-29,2024-02-29,Without license,0,515047897,86.0,14.0,19.429166050082618,-99.17988084386006,1.0,1.5,1.0,1.0,510.0,1.0,365,1.0,365.0,0,0,23,203,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.14
20351,Claudia,2017-07-31,"Mexico City, Mexico",within an hour,100%,1,Not specified,"['email', 'phone']",t,1,No specified,Iztacalco,22,2,1 shared bath,"[""Body soap"", ""Iron"", ""Carbon monoxide alarm"", ""Wifi"", ""Hot water kettle"", ""Host greets you"", ""Kitchen"", ""Essentials"", ""Hot water"", ""Blender"", ""Cooking basics"", ""Smoke alarm""]",t,2023-10-29,2024-09-23,Without license,0,143589018,98.0,2.0,19.41563263135425,-99.2,1.0,1.0,1.0,1.0,249.0,1.0,3,1.0,3.0,16,20,44,44,26.0,26.0,1.0,4.92,4.92,4.96,4.85,4.92,4.85,4.96,2.34
20443,De Los Reyes Hostal,2023-03-06,"Mexico City, Mexico",within a few hours,80%,0,Centro Histórico de la Ciudad de México,"['email', 'phone']",t,1,No specified,Cuauhtémoc,35,2,2 shared baths,"[""TV"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""First aid kit"", ""Dishes and silverware"", ""Essentials"", ""Exterior security cameras on property""]",t,2023-11-26,2023-11-26,Without license,1,504216149,100.0,4.0,19.4298017,-99.1326335,2.9,2.0,1.0,1.8,400.0,1.0,1125,1.0,1104.4,6,6,6,8,1.0,1.0,0.0,4.8,4.9,4.9,4.9,4.9,4.9,4.8,0.1
20728,Brenda,2023-01-27,"Mexico City, Mexico",within an hour,86%,0,Si ,"['email', 'phone']",t,1,No specified,Cuauhtémoc,27,2,2 shared baths,"[""Carbon monoxide alarm"", ""Wifi"", ""Kitchen"", ""First aid kit"", ""Exterior security cameras on property"", ""Smoke alarm""]",t,2023-11-22,2024-08-09,Without license,1,498288324,99.0,8.0,19.41643798668009,-99.16697971522808,1.0,2.0,1.0,1.0,180.0,1.0,365,1.0,365.0,26,56,86,265,11.0,11.0,0.0,4.8,4.9,4.9,4.9,4.9,4.82,4.8,1.06
20788,Miranda,2017-02-27,No location,within an hour,100%,0,Not specified,"['email', 'phone']",t,1,No specified,Cuauhtémoc,22,2,1 shared bath,"[""Washer"", ""Wifi"", ""Paid parking on premises"", ""Kitchen"", ""Dedicated workspace"", ""Smoking allowed""]",t,31/12/2030,31/12/2030,Without license,0,118408857,96.3,1.0,19.409004309480792,-99.17601296913044,2.0,1.0,0.0,1.0,600.0,1.6,365,1.8,365.0,29,59,89,269,0.0,0.0,0.0,4.8,4.71,4.9,4.8,4.86,4.9,4.8,3.53
21061,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Gustavo A. Madero,27,2,3.5 shared baths,"[""Washer"", ""Wifi"", ""Kitchen"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoking allowed""]",t,2024-05-12,2024-08-27,Without license,0,207240505,96.3,7.3,19.4,-99.13706,1.0,3.5,1.0,1.0,175.0,1.6,365,1.8,365.0,30,60,90,269,2.0,2.0,1.0,5.0,4.5,5.0,5.0,5.0,5.0,4.5,0.44
21105,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Gustavo A. Madero,27,2,3.5 shared baths,"[""Washer"", ""Wifi"", ""Kitchen"", ""Exterior security cameras on property"", ""Dedicated workspace""]",t,2024-08-02,2024-08-02,Without license,0,207240505,96.3,7.3,19.4,-99.13524,1.0,3.5,1.0,1.0,175.0,1.6,365,1.8,365.0,26,56,86,266,1.0,1.0,0.0,4.8,4.9,4.9,5.0,4.9,5.0,4.8,0.55
21141,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Gustavo A. Madero,27,2,3.5 shared baths,"[""Washer"", ""Wifi"", ""Kitchen"", ""Exterior security cameras on property"", ""Dedicated workspace""]",t,31/12/2030,31/12/2030,Without license,0,207240505,96.3,7.3,19.493974271802216,-99.1355636471985,1.0,3.5,1.0,1.0,175.0,1.6,365,1.8,365.0,30,60,90,270,0.0,0.0,0.0,4.8,4.8,4.9,4.8,4.9,4.9,4.8,1.27
21173,Liliana,2020-10-08,"Mexico City, Mexico",Not defined,0%,0,Not specified,"['email', 'phone']",t,1,No specified,Gustavo A. Madero,17,2,1 shared bath,"[""Dedicated workspace""]",t,31/12/2030,31/12/2030,Without license,1,371102325,96.3,1.0,19.49233,-99.12153,1.0,1.0,1.4,1.0,2850.0,1.0,365,1.0,365.0,30,60,90,269,0.0,0.0,0.0,4.8,4.86,4.9,4.8,4.9,4.9,4.8,0.77
21175,Izamary,2021-05-06,"Mexico City, Mexico",Not defined,0%,0,Not specified,"['email', 'phone']",t,1,No specified,Gustavo A. Madero,22,2,1 shared bath,"[""Washer"", ""Kitchen""]",t,31/12/2030,31/12/2030,Without license,1,400372773,96.3,2.0,19.4,-99.12372553300796,1.0,1.0,1.4,1.0,2000.0,1.0,365,1.0,365.0,30,60,90,269,0.0,0.0,0.0,4.8,4.9,4.9,4.8,4.96,4.9,4.8,2.97
21208,Jose,2020-11-10,"Mexico City, Mexico",within an hour,100%,1,Not specified,"['email', 'phone']",t,1,"Mexico City, Ciudad de México, Mexico",Gustavo A. Madero,59,2,2 shared baths,"[""Washer"", ""TV"", ""Wifi"", ""Fire pit"", ""Indoor fireplace"", ""Laundromat nearby"", ""Kitchen"", ""BBQ grill"", ""Exterior security cameras on property"", ""Dedicated workspace""]",t,2023-12-17,2024-08-11,Without license,1,375225503,99.0,14.0,19.492851516990047,-99.1290176945116,1.0,2.0,1.0,0.0,250.0,1.0,365,1.0,365.0,24,54,84,263,4.0,4.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.42
21310,Jose,2020-11-10,"Mexico City, Mexico",within an hour,100%,1,Not specified,"['email', 'phone']",t,1,"Mexico City, Ciudad de México, Mexico",Gustavo A. Madero,27,2,1 shared bath,"[""Washer"", ""TV"", ""Wifi"", ""Fire pit"", ""Indoor fireplace"", ""Laundromat nearby"", ""Kitchen"", ""BBQ grill"", ""Dedicated workspace""]",t,2023-12-28,2024-07-17,Without license,0,375225503,99.0,14.0,19.49316,-99.12862,1.0,1.0,1.0,1.0,200.0,1.0,365,1.0,365.0,0,26,56,235,4.0,4.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.44
21358,Jose,2020-11-10,"Mexico City, Mexico",within an hour,100%,1,Not specified,"['email', 'phone']",t,1,No specified,Gustavo A. Madero,27,2,2.5 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Fire pit"", ""Freezer"", ""Laundromat nearby"", ""Cleaning available during stay"", ""Host greets you"", ""Bikes"", ""Refrigerator"", ""Mosquito net"", ""Ethernet connection"", ""Dishes and silverware"", ""Blender"", ""Portable fans"", ""Body soap"", ""Coffee maker"", ""Backyard"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Shower gel"", ""Barbecue utensils"", ""Luggage dropoff allowed"", ""TV"", ""Baking sheet"", ""Coffee"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Oven"", ""Outdoor dining area"", ""BBQ grill"", ""Stove"", ""Cleaning products"", ""Safe"", ""Indoor fireplace"", ""Clothing storage"", ""Room-darkening shades"", ""Wine glasses"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Paid parking off premises""]",t,2024-04-14,2024-04-14,Without license,0,375225503,99.0,14.0,19.492336155105665,-99.12853975220064,1.0,1.4,1.4,1.8,580.0,1.6,365,1.8,365.0,29,59,89,269,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.18
